"id","Sucursal","internal_id","is_local","caja","cuser","out_of_time","Creación de orden","Proceso de orden","Entrega de orden","Orden cancelada","Hora deseada","Usuario","Estatus","Tipo de pago","total","stars","review","coupon","Sub tipo de pago","pc_id","status_id","Id cajero","crname","pay_id","Usuario subsidio/Meal plan","Nómina","ceco","Platillos","Ingredientes","description"
56916987,"Davilas CCU","826",0,1,"LilianaPérez",,"13:11:19 01-02-2024",,,"13:11:23 01-02-2024","2024-02-01 13:15:00","Admin Company Davilas UDEM","Cancelada","Tarjeta ",129,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BÚFALO $0.00",""
56919705,"Davilas CCU","827",0,1,"MauroCavazosHidalgo",,"13:59:11 01-02-2024","13:59:14 01-02-2024","14:05:51 01-02-2024",,"2024-02-01 14:25:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
56920369,"Davilas CCU","828",0,1,"Alejandra Cardenas",,"14:10:23 01-02-2024","14:10:26 01-02-2024","14:14:42 01-02-2024",,"2024-02-01 14:10:24","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
56922317,"Davilas CCU","829",0,1,"Vanesa",,"14:42:07 01-02-2024","14:42:08 01-02-2024","15:02:20 01-02-2024",,"2024-02-01 14:45:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00","para llevar CHICKEN TENDERS Estandar: salsa aparte por favor \n"
56922631,"Davilas CCU","830",0,1,"Joel",,"14:47:05 01-02-2024","14:47:09 01-02-2024","15:02:22 01-02-2024",,"2024-02-01 14:50:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
56924758,"Davilas CCU","831",0,1,"Alexei Benavides ",,"15:29:07 01-02-2024",,,"15:29:13 01-02-2024","2024-02-01 15:29:07","Admin Company Davilas UDEM","Cancelada","Tarjeta ",94,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"GRINGA Estandar 1 $0.00","CON QUESO $0.00",""
56925064,"Davilas CCU","832",0,1,"Alexei Benavides ",,"15:36:08 01-02-2024","15:36:14 01-02-2024","15:42:00 01-02-2024",,"2024-02-01 15:36:08","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",94,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"GRINGA Estandar 1 $0.00","CON QUESO $0.00",""
56929676,"Davilas CCU","833",0,1,"IanCano",,"17:56:07 01-02-2024","17:56:10 01-02-2024","18:00:20 01-02-2024",,"2024-02-01 18:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",55,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,"ORDEN PAPAS ESPECIALES Estandar: De trompo porfa\n"
56942222,"Davilas CCU","834",0,1,"América",,"12:49:32 02-02-2024","12:49:36 02-02-2024","12:53:25 02-02-2024",,"2024-02-02 12:50:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"PAPA ASADA CON TROMPO Estandar 1 $0.00",,""
56942756,"Davilas CCU","835",0,1,"DebanhiEsquivel",,"13:00:26 02-02-2024","13:00:27 02-02-2024","13:01:23 02-02-2024",,"2024-02-02 13:00:26","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",18,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"AGUA NATURAL 600ML Estandar 1 $0.00",,""
56943296,"Davilas CCU","836",0,1,"Amauri",,"13:11:26 02-02-2024","13:11:28 02-02-2024","13:17:45 02-02-2024",,"2024-02-02 13:15:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
56944205,"Davilas CCU","837",0,1,"LuisUrquijo",,"13:29:13 02-02-2024","13:29:15 02-02-2024","13:31:41 02-02-2024",,"2024-02-02 13:30:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","NATURALES $0.00","BONELESS Estandar: en lugar de la salsa bfalo poner bolsitas de ketchup\n"
56944869,"Davilas CCU","838",0,1,"XimenaSillas",,"13:42:41 02-02-2024","13:42:43 02-02-2024","14:03:56 02-02-2024",,"2024-02-02 14:20:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","SIN QUESO $0.00",""
56945580,"Davilas CCU","839",0,1,"ErikaGutiérrez",,"13:57:14 02-02-2024","13:57:18 02-02-2024","13:59:09 02-02-2024",,"2024-02-02 14:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,""
56947174,"Davilas CCU","840",0,1,"Alexei Benavides ",,"14:27:15 02-02-2024","14:27:21 02-02-2024","14:56:12 02-02-2024",,"2024-02-02 14:27:15","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
56948562,"Davilas CCU","841",0,1,"Diego Maurilio Franco",,"14:53:57 02-02-2024","14:54:02 02-02-2024","14:56:14 02-02-2024",,"2024-02-02 14:53:57","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"TORTA DE CARNE ASADA Estandar 1 $0.00",,""
56951581,"Davilas CCU","842",0,1,"Maria",,"15:57:48 02-02-2024","15:57:53 02-02-2024","16:01:51 02-02-2024",,"2024-02-02 16:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",97,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00",,""
57035461,"Davilas CCU","843",0,1,"Alejandra Cardenas",,"11:35:48 06-02-2024","11:35:52 06-02-2024","12:01:35 06-02-2024",,"2024-02-06 11:35:48","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57038682,"Davilas CCU","844",0,1,"DebanhiEsquivel",,"12:58:13 06-02-2024","13:02:12 06-02-2024","13:19:58 06-02-2024",,"2024-02-06 13:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",24,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"FUZE TEA Estandar 1 $0.00",,""
57038722,"Davilas CCU","845",0,1,"Melissa",,"12:59:07 06-02-2024","13:02:17 06-02-2024","13:08:27 06-02-2024",,"2024-02-06 12:59:07","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57039205,"Davilas CCU","846",0,1,"AlbertoGarza",,"13:09:10 06-02-2024","13:09:11 06-02-2024","13:15:29 06-02-2024",,"2024-02-06 13:10:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",197,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,TORTA DE PIERNA Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57040737,"Davilas CCU","847",0,1,"ValeriaBerman",,"13:37:00 06-02-2024","13:37:07 06-02-2024","15:41:13 06-02-2024",,"2024-02-06 16:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57043629,"Davilas CCU","848",0,1,"BernardoServín",,"14:31:47 06-02-2024","14:31:48 06-02-2024","14:39:19 06-02-2024",,"2024-02-06 14:35:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
57043688,"Davilas CCU","849",0,1,"AlexiaAvila",,"14:32:49 06-02-2024","14:32:55 06-02-2024","14:45:20 06-02-2024",,"2024-02-06 14:35:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",138,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,ORDEN DE PAPAS Estandar 1 $0.00","CON QUESO $0.00",""
57048188,"Davilas CCU","850",0,1,"AnaPaty",,"16:17:50 06-02-2024","16:17:56 06-02-2024","16:21:31 06-02-2024",,"2024-02-06 16:40:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",140,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"GRINGA Estandar 1 $0.00,ORDEN DE PAPAS Estandar 1 $0.00","CON QUESO $0.00,ADEREZO RANCH $6.00",""
57060046,"Davilas CCU","851",0,1,"ana Villegas ",,"11:52:53 07-02-2024","11:52:56 07-02-2024","11:58:30 07-02-2024",,"2024-02-07 11:52:54","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",98,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,""
57060343,"Davilas CCU","852",0,1,"ana Villegas ",,"12:01:43 07-02-2024",,,"12:01:48 07-02-2024","2024-02-07 12:01:43","Admin Company Davilas UDEM","Cancelada","Tarjeta ",30,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"FUZE TEA Estandar 1 $0.00,ADEREZO RANCH Estandar 1 $0.00",,""
57060397,"Davilas CCU","853",0,1,"ana Villegas ",,"12:03:27 07-02-2024",,,"12:03:32 07-02-2024","2024-02-07 12:03:28","Admin Company Davilas UDEM","Cancelada","Tarjeta ",30,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"FUZE TEA Estandar 1 $0.00,ADEREZO RANCH Estandar 1 $0.00",,""
57061784,"Davilas CCU","854",0,1,"Ilse",,"12:39:36 07-02-2024","12:39:40 07-02-2024","12:50:10 07-02-2024",,"2024-02-07 12:40:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
57061960,"Davilas CCU","855",0,1,"Ilse",,"12:44:03 07-02-2024","12:44:07 07-02-2024","12:44:30 07-02-2024",,"2024-02-07 12:45:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",18,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"AGUA NATURAL 600ML Estandar 1 $0.00",,""
57062336,"Davilas CCU","856",0,1,"Leo Tamez",,"12:53:37 07-02-2024",,,"12:53:42 07-02-2024","2024-02-07 12:53:37","Admin Company Davilas UDEM","Cancelada","Tarjeta ",75,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00,AGUA CIEL SABOR Estandar 1 $0.00","LIMON $0.00","pueden ponerlo para llevar porfavor"
57066378,"Davilas CCU","857",0,1,"DiegoTorres",,"14:06:38 07-02-2024","14:06:42 07-02-2024","14:16:23 07-02-2024",,"2024-02-07 14:10:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00","CHICKEN TENDERS Estandar: Que esten baados en salsa buffalo\n"
57066558,"Davilas CCU","858",0,1,"EduardoSaldaña",,"14:09:55 07-02-2024","14:09:55 07-02-2024","14:12:58 07-02-2024",,"2024-02-07 14:25:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",98,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
57067775,"Davilas CCU","859",0,1,"Pablo",,"14:33:29 07-02-2024","14:33:34 07-02-2024","14:43:05 07-02-2024",,"2024-02-07 14:35:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",67,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00","SALSA BÚFALO $6.00,ADEREZO RANCH $6.00",""
57067893,"Davilas CCU","860",0,1,"Pablo",,"14:35:58 07-02-2024",,,"14:36:03 07-02-2024","2024-02-07 14:35:58","Admin Company Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57067958,"Davilas CCU","861",0,1,"Pablo",,"14:37:03 07-02-2024","14:37:04 07-02-2024",,,"2024-02-07 14:40:00","Admin Company Davilas UDEM","Procesándose","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,2,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57085735,"Davilas CCU","862",0,1,"Eugenia",,"12:32:56 08-02-2024","12:33:01 08-02-2024","12:44:15 08-02-2024",,"2024-02-08 13:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",98,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
57086154,"Davilas CCU","863",0,1,"Melissa",,"12:42:38 08-02-2024","12:42:42 08-02-2024","13:02:34 08-02-2024",,"2024-02-08 12:42:38","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",203,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,HAMBURGUESA DE POLLO Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57086897,"Davilas CCU","864",0,1,"MarvingCanales",,"13:01:20 08-02-2024","13:01:22 08-02-2024","13:13:44 08-02-2024",,"2024-02-08 13:05:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",92,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"TORTA DE PIERNA Estandar 1 $0.00",,""
57086942,"Davilas CCU","865",0,1,"Amauri",,"13:02:20 08-02-2024","13:02:22 08-02-2024","14:10:32 08-02-2024",,"2024-02-08 13:05:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
57087025,"Davilas CCU","866",0,1,"Frida",,"13:04:17 08-02-2024","13:04:23 08-02-2024","13:13:40 08-02-2024",,"2024-02-08 13:05:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",210,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"BONELESS Estandar 2 $0.00","SALSA BÚFALO $0.00",""
57087087,"Davilas CCU","867",0,1,"DiegoLinares",,"13:05:22 08-02-2024","13:05:26 08-02-2024","13:25:39 08-02-2024",,"2024-02-08 13:05:22","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57087233,"Davilas CCU","868",0,1,"MarvingCanales",,"13:08:24 08-02-2024",,,"13:08:28 08-02-2024","2024-02-08 13:10:00","Admin Company Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57087354,"Davilas CCU","869",0,1,"MarvingCanales",,"13:10:41 08-02-2024","13:10:46 08-02-2024","13:22:24 08-02-2024",,"2024-02-08 13:10:41","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57090195,"Davilas CCU","870",0,1,"MauroCavazosHidalgo",,"14:07:38 08-02-2024","14:07:40 08-02-2024","14:10:36 08-02-2024",,"2024-02-08 14:25:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
57093358,"Davilas CCU","871",0,1,"Ilse",,"15:10:31 08-02-2024","15:10:32 08-02-2024","15:21:24 08-02-2024",,"2024-02-08 15:10:31","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
57108094,"Davilas CCU","872",0,1,"JorgeVladimirRodríguezBerino",,"11:46:10 09-02-2024","11:46:13 09-02-2024","11:54:28 09-02-2024",,"2024-02-09 11:50:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00,AGUA CIEL SABOR Estandar 1 $0.00","SALSA BBQ $0.00,LIMON $0.00",""
57108379,"Davilas CCU","873",0,1,"Carlos",,"11:54:07 09-02-2024","11:54:10 09-02-2024","11:57:59 09-02-2024",,"2024-02-09 11:55:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",96,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
57108888,"Davilas CCU","874",0,1,"ZuilmaMolina",,"12:06:35 09-02-2024","12:06:38 09-02-2024",,"12:06:39 09-02-2024","2024-02-09 12:10:00","Admin Company Davilas UDEM","Cancelada","Tarjeta Tarjeta Credito",98,,,"0.00","Tarjeta Credito",,5,4084,"Tarjeta rechazada",2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,""
57108952,"Davilas CCU","875",0,1,"ZuilmaMolina",,"12:08:20 09-02-2024","12:08:22 09-02-2024","12:14:09 09-02-2024",,"2024-02-09 12:10:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",98,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,""
57109468,"Davilas CCU","876",0,1,"LuisCordova",,"12:22:30 09-02-2024","12:22:36 09-02-2024","12:27:42 09-02-2024",,"2024-02-09 12:40:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",110,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00,AGUA NATURAL 600ML Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
57109608,"Davilas CCU","877",0,1,"Alma",,"12:25:40 09-02-2024","12:25:45 09-02-2024","12:43:37 09-02-2024",,"2024-02-09 12:25:40","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",203,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,HAMBURGUESA DE RES Estandar 1 $0.00","SALSA BÚFALO $0.00","HAMBURGUESA DE RES Estandar: Para llevar\nCHICKEN TENDERS Estandar: Para llevar\n"
57110446,"Davilas CCU","878",0,1,"ValeriaVillafranca",,"12:45:57 09-02-2024",,,"12:46:02 09-02-2024","2024-02-09 12:45:57","Admin Company Davilas UDEM","Cancelada","Tarjeta ",22,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"AGUA 1 LITRO Estandar 1 $0.00",,""
57111017,"Davilas CCU","879",0,1,"Karla",,"12:59:35 09-02-2024","12:59:40 09-02-2024","13:02:52 09-02-2024",,"2024-02-09 13:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,"orden para llevar"
57111959,"Davilas CCU","880",0,1,"LilianaPérez",,"13:18:25 09-02-2024",,,"13:18:29 09-02-2024","2024-02-09 13:20:00","Admin Company Davilas UDEM","Cancelada","Tarjeta ",129,,,"0.00",,,5,4084,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57112224,"Davilas CCU","881",0,1,"LilianaPérezAguilar",,"13:22:51 09-02-2024","13:22:57 09-02-2024","13:37:32 09-02-2024",,"2024-02-09 13:22:51","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57113125,"Davilas CCU","882",0,1,"AriadnaLezithGarzagonzález",,"13:39:41 09-02-2024","13:39:43 09-02-2024","13:53:27 09-02-2024",,"2024-02-09 13:40:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",294,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00,PAPA ASADA CON CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00,SALSA BBQ $0.00",""
57113307,"Davilas CCU","883",0,1,"Fatima",,"13:43:09 09-02-2024","13:43:11 09-02-2024","13:53:28 09-02-2024",,"2024-02-09 13:45:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57143431,"Davilas CCU","884",0,1,"América",,"15:40:42 10-02-2024","15:40:45 10-02-2024","11:55:07 12-02-2024",,"2024-02-10 15:40:42","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57177563,"Davilas CCU","885",0,1,"FernandaMateos",,"10:09:19 12-02-2024","10:09:23 12-02-2024",,"10:09:23 12-02-2024","2024-02-12 10:10:00","Admin Company Davilas UDEM","Cancelada","Tarjeta Tarjeta Debito",55,,,"0.00","Tarjeta Debito",,5,4084,"Tarjeta rechazada",2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
57179218,"Davilas CCU","886",0,1,"AntonioAzaelAlvaradoHernández",,"11:00:12 12-02-2024","11:00:19 12-02-2024","13:03:43 12-02-2024",,"2024-02-12 11:00:12","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",55,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
57180315,"Davilas CCU","887",0,1,"Diego",,"11:31:38 12-02-2024","11:31:40 12-02-2024","11:38:48 12-02-2024",,"2024-02-12 11:35:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00","SIN VERDURA $0.00",""
57180318,"Davilas CCU","888",0,1,"Vick Maldonado",,"11:31:41 12-02-2024","11:31:43 12-02-2024","11:38:51 12-02-2024",,"2024-02-12 11:31:41","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,"para llevar con Catsup para las papas por Favor"
57180845,"Davilas CCU","889",0,1,"LedaHernández",,"11:46:08 12-02-2024","11:46:10 12-02-2024",,"11:46:10 12-02-2024","2024-02-12 11:50:00","Admin Company Davilas UDEM","Cancelada","Tarjeta Tarjeta Debito",210,,,"0.00","Tarjeta Debito",,5,4084,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00,CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00,SALSA BÚFALO $0.00",""
57180916,"Davilas CCU","890",0,1,"isabellapáez",,"11:48:06 12-02-2024","11:48:08 12-02-2024","12:45:11 12-02-2024",,"2024-02-12 13:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,""
57181214,"Davilas CCU","891",0,1,"Angel Garcia Moreno",,"11:56:40 12-02-2024","11:56:41 12-02-2024","11:58:17 12-02-2024",,"2024-02-12 11:56:40","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57181326,"Davilas CCU","892",0,1,"perla Yazmin Antonio Pérez ",,"11:59:31 12-02-2024","11:59:35 12-02-2024",,"11:59:35 12-02-2024","2024-02-12 13:00:00","Admin Company Davilas UDEM","Cancelada","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,5,4084,"Tarjeta rechazada",2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
57181692,"Davilas CCU","893",0,1,"Eugenia",,"12:08:53 12-02-2024","12:08:57 12-02-2024","12:44:04 12-02-2024",,"2024-02-12 13:00:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4084,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57182678,"Davilas CCU","894",0,1,"Vanesa",,"12:33:49 12-02-2024","12:33:50 12-02-2024","12:36:01 12-02-2024",,"2024-02-12 12:35:00","Admin Company Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4084,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
57182848,"Davilas CCU","895",0,1,"Ximena",,"12:37:42 12-02-2024","12:37:46 12-02-2024",,"12:37:46 12-02-2024","2024-02-12 12:40:00","Admin Company Davilas UDEM","Cancelada","Tarjeta Tarjeta Debito",92,,,"0.00","Tarjeta Debito",,5,4084,"Tarjeta rechazada",2,"  ",,,"TORTA DE PIERNA Estandar 1 $0.00",,""
